a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count
0.0748,12,23,4124,0.0833064,91,39,13
0.0748,12,24,4155,0.0816435,75,28,19
0.0748,12,25,4366,0.0855005,95,35,25
0.0748,12,26,4342,0.0852175,76,29,18
0.0748,12,27,4418,0.0866852,90,36,18
0.0748,12,28,4459,0.0887469,90,39,12
0.0748,12,29,4548,0.089159,55,20,15
0.0748,12,30,4410,0.0861194,74,27,20
0.0748,12,31,4545,0.0892506,75,29,17
0.0748,12,32,4451,0.0882155,31,11,9
0.0748,12,33,4328,0.0859959,76,26,24
0.0748,12,34,4477,0.0889883,70,25,20
0.0748,12,35,4483,0.0886634,82,32,18
0.0748,12,36,4485,0.088479,69,30,9
0.0748,12,37,4333,0.0861157,51,21,9
0.0748,12,38,4399,0.0876994,73,31,11
0.0748,12,39,4342,0.085936,41,15,11
0.0748,12,40,4327,0.0860889,99,43,13
0.0748,12,41,4435,0.0882587,98,43,12
0.0748,12,42,4409,0.0871688,63,25,13
0.0748,12,43,4462,0.0894296,85,38,9
0.0748,12,44,4384,0.0874596,82,33,16
0.0748,12,45,4484,0.089939,87,35,17
0.0748,12,46,4518,0.0904794,101,44,13
0.0748,12,47,4662,0.0923497,123,52,19
0.0748,12,48,4710,0.0947343,87,40,7
0.0748,12,49,4883,0.0959407,49,17,15
0.0748,12,50,4873,0.0964149,61,24,13
0.0748,12,51,5034,0.0994822,70,29,12
0.0748,12,52,5104,0.10035,79,33,13
0.0748,12,53,5056,0.10019,81,28,25
0.0748,12,54,5188,0.103277,78,30,18
0.0748,12,55,5328,0.105068,44,19,6
0.0748,12,56,5336,0.104928,77,33,11
0.0748,12,57,5428,0.106884,58,22,14
0.0748,12,58,5465,0.108743,67,22,23
0.0748,12,59,5574,0.109776,114,49,16
0.0748,12,60,5792,0.114236,106,40,26
0.0748,12,61,5855,0.116541,87,38,11
0.0748,12,62,6192,0.123761,114,50,14
0.0748,12,63,6256,0.12508,106,47,12
0.0748,12,64,6237,0.123598,64,30,4
0.0748,12,65,6273,0.124613,85,35,15
0.0748,12,66,6443,0.127589,100,47,6
0.0748,12,67,6342,0.12634,93,42,9
0.0748,12,68,6748,0.133618,115,51,13
0.0748,12,69,6816,0.134539,108,46,16
0.0748,12,70,7003,0.136139,107,50,7
0.0748,12,71,6913,0.135709,87,40,7
0.0748,12,72,6950,0.136553,88,41,6
0.0748,12,73,6851,0.134671,108,50,8
0.0748,12,74,6900,0.1358,68,31,6
0.0748,12,75,6857,0.137036,98,42,14
0.0748,12,76,7360,0.146497,104,47,10
0.0748,12,77,7471,0.146576,75,36,3
0.0748,12,78,7673,0.151778,87,39,9
0.0748,12,79,7849,0.156955,72,35,2
0.0748,12,80,8229,0.159242,85,42,1
0.0748,12,81,8033,0.156613,84,36,12
0.0748,12,82,8383,0.16375,86,41,4
0.0748,12,83,8565,0.167908,152,70,12
0.0748,12,84,8642,0.169711,102,50,2
0.0748,12,85,8599,0.169218,117,53,11
0.0748,12,86,8953,0.172326,110,54,2
0.0748,12,87,8805,0.170428,114,52,10
0.0748,12,88,8979,0.175652,139,66,7
0.0748,12,89,9307,0.18165,70,32,6
0.0748,12,90,8893,0.176001,124,60,4
0.0748,12,91,9144,0.179357,89,44,1
0.0748,12,92,9643,0.187987,136,68,0
0.0748,12,93,9680,0.189834,138,69,0
0.0748,12,94,9633,0.190602,121,59,3
0.0748,12,95,9779,0.193882,129,64,1
0.0748,12,96,10036,0.20072,152,73,6
0.0748,12,97,9853,0.194808,124,60,4
0.0748,12,98,9951,0.198338,116,56,4
0.0748,12,99,10379,0.203966,136,68,0
0.0748,12,100,10533,0.203709,69,34,1
0.0748,13,0,3976,0.0763881,110,55,0
0.0748,13,1,4096,0.0784134,81,40,1
0.0748,13,2,4169,0.0806539,105,52,1
0.0748,13,3,4304,0.0831562,121,58,5
0.0748,13,4,4060,0.0805971,82,37,8
0.0748,13,5,4173,0.0838255,72,34,4
0.0748,13,6,4114,0.082142,57,21,15
0.0748,13,7,4094,0.0819062,114,47,20
0.0748,13,8,4207,0.083449,116,52,12
0.0748,13,9,4285,0.0851449,108,46,16
0.0748,13,10,4270,0.0847592,95,46,3
0.0748,13,11,4366,0.085581,116,55,6
0.0748,13,12,4338,0.0848492,100,46,8
0.0748,13,13,4314,0.0862696,87,36,15
0.0748,13,14,4458,0.087309,82,30,22
0.0748,13,15,4733,0.0920638,76,30,16
0.0748,13,16,4795,0.091132,108,45,18
0.0748,13,17,4784,0.0933427,120,55,10
0.0748,13,18,4584,0.0903785,88,34,20
0.0748,13,19,4530,0.0906399,99,41,17
0.0748,13,20,4747,0.0944038,101,44,13
0.0748,13,21,4525,0.0910499,120,53,14
0.0748,13,22,4860,0.096805,85,41,3
0.0748,13,23,5081,0.100878,62,26,10
0.0748,13,24,4962,0.0975083,68,27,14
0.0748,13,25,5092,0.100094,102,45,12
0.0748,13,26,5448,0.107198,98,41,16
0.0748,13,27,5293,0.104953,101,41,19
0.0748,13,28,5358,0.105203,138,62,14
0.0748,13,29,5294,0.104004,89,40,9
0.0748,13,30,5490,0.108096,73,30,13
0.0748,13,31,5743,0.111971,58,26,6
0.0748,13,32,5731,0.112214,179,82,15
0.0748,13,33,5720,0.113151,94,40,14
0.0748,13,34,5785,0.115437,119,54,11
0.0748,13,35,5597,0.110924,69,31,7
0.0748,13,36,5778,0.113414,65,26,13
0.0748,13,37,5834,0.115493,80,34,12
0.0748,13,38,5963,0.117045,91,44,3
0.0748,13,39,6076,0.122185,115,53,9
0.0748,13,40,6248,0.125311,96,42,12
0.0748,13,41,6421,0.126842,112,51,10
0.0748,13,42,6478,0.129617,78,38,2
0.0748,13,43,6399,0.127419,98,45,8
0.0748,13,44,6628,0.129468,65,30,5
0.0748,13,45,6645,0.133455,85,40,5
0.0748,13,46,6909,0.137056,101,45,11
0.0748,13,47,7366,0.142465,124,59,6
0.0748,13,48,7198,0.140083,161,79,3
0.0748,13,49,7501,0.145684,80,38,4
0.0748,13,50,7770,0.149803,162,74,14
0.0748,13,51,7535,0.147699,127,62,3
0.0748,13,52,7771,0.151499,96,46,4
0.0748,13,53,7777,0.150688,136,67,2
0.0748,13,54,7765,0.15361,56,28,0
0.0748,13,55,7748,0.15384,106,50,6
0.0748,13,56,7854,0.156873,130,62,6
0.0748,13,57,7956,0.15949,95,47,1
0.0748,13,58,8123,0.158714,92,46,0
0.0748,13,59,8192,0.160552,99,48,3
0.0748,13,60,8510,0.16748,73,35,3
0.0748,13,61,8650,0.169097,122,59,4
0.0748,13,62,8655,0.168575,96,48,0
0.0748,13,63,8420,0.161768,97,47,3
0.0748,13,64,8436,0.165965,129,63,3
0.0748,13,65,8771,0.172535,109,54,1
0.0748,13,66,8847,0.172665,133,66,1
0.0748,13,67,9027,0.175356,105,51,3
0.0748,13,68,9082,0.176583,85,41,3
0.0748,13,69,9351,0.182715,81,38,5
0.0748,13,70,9619,0.18669,135,66,3
0.0748,13,71,9514,0.187431,144,70,4
0.0748,13,72,9619,0.189791,81,36,9
0.0748,13,73,9927,0.195121,140,70,0
0.0748,13,74,10172,0.19763,116,57,2
0.0748,13,75,10190,0.197519,105,52,1
0.0748,13,76,9997,0.195094,87,43,1
0.0748,13,77,10072,0.199233,116,58,0
0.0748,13,78,9871,0.197887,131,65,1
0.0748,13,79,10454,0.20612,157,77,3
0.0748,13,80,10688,0.206859,154,73,8
0.0748,13,81,10628,0.207619,107,53,1
0.0748,13,82,10843,0.20726,123,58,7
0.0748,13,83,11427,0.215401,99,48,3
0.0748,13,84,11270,0.217182,118,59,0
0.0748,13,85,11007,0.212638,153,76,1
0.0748,13,86,10884,0.205856,104,51,2
0.0748,13,87,10821,0.209774,97,45,7
0.0748,13,88,11161,0.216592,125,59,7
0.0748,13,89,11001,0.214102,86,42,2
0.0748,13,90,11433,0.220264,96,47,2
0.0748,13,91,11743,0.226708,118,57,4
0.0748,13,92,11995,0.229789,124,60,4
0.0748,13,93,12133,0.234192,117,57,3
0.0748,13,94,12279,0.238882,150,73,4
0.0748,13,95,12410,0.241449,132,64,4
0.0748,13,96,12441,0.241254,109,54,1
0.0748,13,97,12925,0.248348,124,61,2
0.0748,13,98,13149,0.252836,139,68,3
0.0748,13,99,13809,0.261376,106,51,4
0.0748,13,100,13584,0.261442,135,66,3
0.0748,14,0,3794,0.0729587,102,51,0
0.0748,14,1,3910,0.0755994,107,50,7
0.0748,14,2,3882,0.075493,101,46,9
0.0748,14,3,4133,0.0801435,95,43,9
0.0748,14,4,4117,0.0815958,94,42,10
0.0748,14,5,4010,0.0788067,82,34,14
0.0748,14,6,4111,0.0798407,57,21,15
0.0748,14,7,3992,0.0788123,93,40,13
0.0748,14,8,4169,0.0814799,112,49,14
0.0748,14,9,4129,0.0806319,66,27,12
0.0748,14,10,4035,0.0789814,84,34,16
0.0748,14,11,3896,0.0770783,68,27,14
0.0748,14,12,4112,0.0806433,146,61,24
0.0748,14,13,4105,0.0804051,49,15,19
0.0748,14,14,4206,0.0825677,60,24,12
0.0748,14,15,4151,0.0814209,56,23,10
0.0748,14,16,4231,0.0834747,82,30,22
0.0748,14,17,4250,0.0845872,97,43,11
0.0748,14,18,4200,0.0842223,83,37,9
0.0748,14,19,4363,0.0867223,54,24,6
0.0748,14,20,4436,0.0894896,79,35,9
0.0748,14,21,4486,0.0907436,66,30,6
0.0748,14,22,4565,0.0902959,90,36,18
0.0748,14,23,4796,0.0949853,72,32,8
0.0748,14,24,4819,0.0937002,63,25,13
0.0748,14,25,4959,0.0976835,88,38,12
0.0748,14,26,4972,0.096837,101,37,27
0.0748,14,27,5014,0.0996225,81,34,13
0.0748,14,28,5046,0.100546,99,44,11
0.0748,14,29,5070,0.101465,117,49,19
0.0748,14,30,5124,0.102987,139,58,23
0.0748,14,31,5294,0.104081,85,39,7
0.0748,14,32,5418,0.10639,116,54,8
0.0748,14,33,5537,0.107812,97,45,7
0.0748,14,34,5718,0.111933,146,56,34
0.0748,14,35,5709,0.111031,92,38,16
0.0748,14,36,5839,0.112592,51,22,7
0.0748,14,37,5631,0.109604,62,30,2
0.0748,14,38,5610,0.110935,85,41,3
0.0748,14,39,5572,0.111986,90,40,10
0.0748,14,40,5665,0.112961,74,33,8
0.0748,14,41,5585,0.110915,84,35,14
0.0748,14,42,5452,0.107845,85,38,9
0.0748,14,43,5788,0.112384,70,30,10
0.0748,14,44,5748,0.110722,129,59,11
0.0748,14,45,5712,0.111115,61,27,7
0.0748,14,46,5629,0.109263,49,20,9
0.0748,14,47,5617,0.109969,77,35,7
0.0748,14,48,5888,0.114682,83,34,15
0.0748,14,49,5912,0.11584,77,34,9
0.0748,14,50,6114,0.120307,70,30,10
0.0748,14,51,6231,0.123016,100,45,10
0.0748,14,52,6405,0.125156,110,48,14
0.0748,14,53,6411,0.12628,110,55,0
0.0748,14,54,6535,0.129421,83,40,3
0.0748,14,55,6289,0.125589,94,43,8
0.0748,14,56,6775,0.134026,97,45,7
0.0748,14,57,7033,0.139042,137,67,3
0.0748,14,58,7215,0.139983,98,46,6
0.0748,14,59,7416,0.144595,136,67,2
0.0748,14,60,7352,0.144861,106,50,6
0.0748,14,61,7294,0.143126,76,34,8
0.0748,14,62,7283,0.143028,104,49,6
0.0748,14,63,7501,0.145673,112,53,6
0.0748,14,64,7612,0.149039,123,59,5
0.0748,14,65,7841,0.155292,110,49,12
0.0748,14,66,7707,0.151403,103,50,3
0.0748,14,67,7760,0.154798,158,77,4
0.0748,14,68,7828,0.154875,99,47,5
0.0748,14,69,7903,0.154085,134,64,6
0.0748,14,70,8333,0.160652,109,52,5
0.0748,14,71,8224,0.159497,108,51,6
0.0748,14,72,8140,0.160451,127,63,1
0.0748,14,73,8449,0.164878,123,59,5
0.0748,14,74,8241,0.162301,133,62,9
0.0748,14,75,8689,0.169588,92,45,2
0.0748,14,76,8709,0.170018,84,40,4
0.0748,14,77,8813,0.172284,93,42,9
0.0748,14,78,8787,0.171073,95,46,3
0.0748,14,79,9058,0.176185,147,73,1
0.0748,14,80,9441,0.184093,100,50,0
0.0748,14,81,9095,0.179807,81,40,1
0.0748,14,82,9068,0.179231,105,48,9
0.0748,14,83,9498,0.186711,128,62,4
0.0748,14,84,9644,0.189716,86,42,2
0.0748,14,85,9938,0.194139,112,56,0
0.0748,14,86,10062,0.196523,138,67,4
0.0748,14,87,10248,0.199315,138,68,2
0.0748,14,88,10353,0.200967,112,56,0
0.0748,14,89,10427,0.202074,94,45,4
0.0748,14,90,10503,0.20361,115,55,5
0.0748,14,91,10683,0.205791,160,75,10
0.0748,14,92,10972,0.213305,130,65,0
0.0748,14,93,11077,0.221469,159,79,1
0.0748,14,94,10607,0.210081,120,60,0
0.0748,14,95,11023,0.216273,126,63,0
0.0748,14,96,10859,0.214131,121,60,1
0.0748,14,97,11460,0.223776,106,52,2
0.0748,14,98,11350,0.221628,146,73,0
0.0748,14,99,11459,0.22143,124,62,0
0.0748,14,100,11200,0.217916,69,34,1
0.0748,15,0,4078,0.0775285,136,68,0
0.0748,15,1,4088,0.0780004,105,51,3
0.0748,15,2,4084,0.077835,116,54,8
0.0748,15,3,3954,0.0760648,98,46,6
0.0748,15,4,4089,0.0787709,128,61,6
0.0748,15,5,4154,0.0816656,93,37,19
0.0748,15,6,3996,0.0792983,74,30,14
0.0748,15,7,3873,0.0771268,65,25,15
0.0748,15,8,4033,0.0806923,95,42,11
0.0748,15,9,4275,0.08347,87,35,17
0.0748,15,10,4264,0.0836932,127,47,33
0.0748,15,11,4310,0.0848325,67,29,9
0.0748,15,12,4244,0.084203,82,28,26
0.0748,15,13,4182,0.082645,52,21,10
0.0748,15,14,4286,0.0848276,99,43,13
0.0748,15,15,4374,0.0864837,85,39,7
0.0748,15,16,4333,0.085979,72,26,20
0.0748,15,17,4460,0.0874853,68,26,16
0.0748,15,18,4408,0.0864653,73,29,15
0.0748,15,19,4260,0.0838484,78,32,14
0.0748,15,20,4111,0.0827996,71,28,15
0.0748,15,21,4307,0.0842461,90,33,24
0.0748,15,22,4536,0.0882078,73,25,23
0.0748,15,23,4548,0.0877653,51,22,7
0.0748,15,24,4676,0.0900755,67,27,13
0.0748,15,25,4651,0.0920662,57,24,9
0.0748,15,26,4629,0.0914388,70,28,14
0.0748,15,27,4821,0.0942338,90,37,16
0.0748,15,28,4743,0.0934876,44,17,10
0.0748,15,29,4897,0.0970856,148,68,12
0.0748,15,30,4880,0.0968446,95,37,21
0.0748,15,31,4810,0.0963851,101,40,21
0.0748,15,32,4855,0.0976665,69,29,11
0.0748,15,33,4821,0.0946854,59,25,9
0.0748,15,34,5029,0.0986581,63,24,15
0.0748,15,35,5187,0.100812,54,21,12
0.0748,15,36,5259,0.102868,96,42,12
0.0748,15,37,5337,0.106459,84,36,12
0.0748,15,38,5223,0.103413,119,54,11
0.0748,15,39,5242,0.103246,85,34,17
0.0748,15,40,5338,0.105736,50,21,8
0.0748,15,41,5364,0.10731,82,36,10
0.0748,15,42,5558,0.110409,65,27,11
0.0748,15,43,5599,0.111743,80,34,12
0.0748,15,44,6002,0.118757,87,37,13
0.0748,15,45,6221,0.123629,82,35,12
0.0748,15,46,6228,0.122391,86,37,12
0.0748,15,47,6269,0.124464,77,35,7
0.0748,15,48,6437,0.127891,97,42,13
0.0748,15,49,6445,0.127887,77,32,13
0.0748,15,50,6657,0.131926,71,33,5
0.0748,15,51,6582,0.130761,71,30,11
0.0748,15,52,6880,0.136448,93,40,13
0.0748,15,53,7263,0.142742,81,36,9
0.0748,15,54,7677,0.150353,59,25,9
0.0748,15,55,7754,0.152033,80,36,8
0.0748,15,56,7718,0.151286,100,48,4
0.0748,15,57,7734,0.152136,107,52,3
0.0748,15,58,8009,0.155678,120,56,8
0.0748,15,59,8305,0.161809,124,58,8
0.0748,15,60,8326,0.16402,100,47,6
0.0748,15,61,8622,0.169825,128,61,6
0.0748,15,62,8923,0.174714,111,53,5
0.0748,15,63,8755,0.173339,89,44,1
0.0748,15,64,8573,0.173227,100,44,12
0.0748,15,65,8988,0.176908,142,67,8
0.0748,15,66,8892,0.174627,69,33,3
0.0748,15,67,9172,0.181279,111,55,1
0.0748,15,68,9369,0.184465,84,42,0
0.0748,15,69,9471,0.183832,111,55,1
0.0748,15,70,9902,0.191217,145,72,1
0.0748,15,71,9988,0.194888,129,63,3
0.0748,15,72,9824,0.191613,119,59,1
0.0748,15,73,10383,0.20032,130,65,0
0.0748,15,74,10606,0.206584,155,75,5
0.0748,15,75,10610,0.207041,67,32,3
0.0748,15,76,10760,0.208325,138,65,8
0.0748,15,77,11248,0.21605,101,49,3
0.0748,15,78,11396,0.219145,110,55,0
0.0748,15,79,11345,0.221107,124,59,6
0.0748,15,80,11564,0.224126,93,45,3
0.0748,15,81,11657,0.223417,141,70,1
0.0748,15,82,11541,0.22342,115,57,1
0.0748,15,83,11549,0.224174,95,47,1
0.0748,15,84,11645,0.225731,88,44,0
0.0748,15,85,12043,0.233265,126,62,2
0.0748,15,86,12153,0.23465,99,49,1
0.0748,15,87,12069,0.233941,106,50,6
0.0748,15,88,12295,0.237998,102,51,0
0.0748,15,89,12629,0.243803,140,70,0
0.0748,15,90,12685,0.244724,58,29,0
0.0748,15,91,12830,0.249426,138,69,0
0.0748,15,92,13329,0.25612,120,60,0
0.0748,15,93,13307,0.255491,110,54,2
0.0748,15,94,13191,0.253976,124,60,4
0.0748,15,95,13566,0.256932,116,55,6
0.0748,15,96,13869,0.263389,101,48,5
0.0748,15,97,14266,0.270374,143,71,1
0.0748,15,98,13932,0.267892,148,73,2
0.0748,15,99,14437,0.276391,118,59,0
0.0748,15,100,14417,0.278729,110,55,0
0.0748,16,0,3842,0.0745007,118,59,0
0.0748,16,1,4009,0.076569,90,45,0
0.0748,16,2,4169,0.0798598,119,58,3
0.0748,16,3,4327,0.0824002,98,47,4
0.0748,16,4,4357,0.082962,104,46,12
0.0748,16,5,4278,0.0817036,127,59,9
0.0748,16,6,4196,0.0809539,94,45,4
0.0748,16,7,4326,0.0841601,124,53,18
0.0748,16,8,4464,0.0866964,98,45,8
0.0748,16,9,4554,0.0891578,105,46,13
0.0748,16,10,4449,0.0880955,144,59,26
0.0748,16,11,4377,0.0869418,83,37,9
0.0748,16,12,4405,0.0884006,57,21,15
0.0748,16,13,4491,0.0894194,87,35,17
0.0748,16,14,4395,0.0875184,86,35,16
0.0748,16,15,4690,0.0938225,94,32,30
0.0748,16,16,4848,0.0967394,105,46,13
0.0748,16,17,5140,0.101181,94,40,14
0.0748,16,18,5156,0.0996136,110,50,10
0.0748,16,19,5268,0.10055,111,52,7
0.0748,16,20,5431,0.106628,107,48,11
0.0748,16,21,5398,0.10673,84,39,6
0.0748,16,22,5750,0.11294,144,66,12
0.0748,16,23,5531,0.108895,140,62,16
0.0748,16,24,5392,0.109114,97,43,11
0.0748,16,25,5434,0.108606,111,53,5
0.0748,16,26,5396,0.10585,125,56,13
0.0748,16,27,5376,0.106515,74,34,6
0.0748,16,28,5693,0.113343,122,57,8
0.0748,16,29,5789,0.114629,93,42,9
0.0748,16,30,5697,0.112656,92,41,10
0.0748,16,31,5608,0.110125,79,30,19
0.0748,16,32,5610,0.110568,77,34,9
0.0748,16,33,5788,0.114655,80,38,4
0.0748,16,34,5903,0.117314,65,28,9
0.0748,16,35,5891,0.118269,86,38,10
0.0748,16,36,6217,0.120883,71,33,5
0.0748,16,37,6714,0.129699,76,37,2
0.0748,16,38,6325,0.125996,71,31,9
0.0748,16,39,6495,0.131292,75,33,9
0.0748,16,40,6597,0.132295,114,52,10
0.0748,16,41,6615,0.131474,88,42,4
0.0748,16,42,7046,0.140442,75,35,5
0.0748,16,43,7310,0.143395,82,39,4
0.0748,16,44,7656,0.150041,122,56,10
0.0748,16,45,7842,0.152794,105,50,5
0.0748,16,46,7748,0.15064,98,44,10
0.0748,16,47,7808,0.152066,84,40,4
0.0748,16,48,8058,0.15707,107,50,7
0.0748,16,49,8492,0.166438,127,61,5
0.0748,16,50,8662,0.166982,129,62,5
0.0748,16,51,8423,0.165605,116,56,4
0.0748,16,52,8424,0.16569,120,54,12
0.0748,16,53,8729,0.172075,108,53,2
0.0748,16,54,9066,0.176073,126,63,0
0.0748,16,55,9183,0.177951,165,81,3
0.0748,16,56,9141,0.177972,106,50,6
0.0748,16,57,9246,0.178736,101,50,1
0.0748,16,58,9456,0.186303,108,53,2
0.0748,16,59,9514,0.186089,124,58,8
0.0748,16,60,9931,0.192857,116,56,4
0.0748,16,61,10137,0.196736,114,55,4
0.0748,16,62,10176,0.198293,109,52,5
0.0748,16,63,10192,0.197926,122,60,2
0.0748,16,64,10645,0.205772,112,56,0
0.0748,16,65,10492,0.20497,142,71,0
0.0748,16,66,10954,0.212749,133,66,1
0.0748,16,67,10995,0.213379,76,37,2
0.0748,16,68,11021,0.211942,100,50,0
0.0748,16,69,11368,0.215515,103,51,1
0.0748,16,70,11529,0.21841,137,68,1
0.0748,16,71,11448,0.216098,109,53,3
0.0748,16,72,11593,0.22376,106,51,4
0.0748,16,73,12003,0.229012,105,52,1
0.0748,16,74,12071,0.233355,120,60,0
0.0748,16,75,12171,0.23189,126,63,0
0.0748,16,76,12065,0.230627,117,58,1
0.0748,16,77,12030,0.231222,133,66,1
0.0748,16,78,11971,0.234275,107,52,3
0.0748,16,79,12013,0.230709,106,53,0
0.0748,16,80,12241,0.2387,106,52,2
0.0748,16,81,12445,0.242064,74,37,0
0.0748,16,82,12540,0.242141,136,68,0
0.0748,16,83,12588,0.245246,102,51,0
0.0748,16,84,12865,0.249467,102,50,2
0.0748,16,85,12787,0.247465,156,78,0
0.0748,16,86,13151,0.252293,176,88,0
0.0748,16,87,13005,0.251033,92,46,0
0.0748,16,88,12947,0.25226,100,50,0
0.0748,16,89,13371,0.261346,76,38,0
0.0748,16,90,13410,0.258591,117,58,1
0.0748,16,91,13577,0.259192,140,70,0
0.0748,16,92,13510,0.257716,99,49,1
0.0748,16,93,13855,0.262485,161,80,1
0.0748,16,94,14110,0.266659,106,52,2
0.0748,16,95,14531,0.277383,155,76,3
0.0748,16,96,14440,0.277191,112,56,0
0.0748,16,97,14391,0.278539,132,66,0
0.0748,16,98,14706,0.279677,152,76,0
0.0748,16,99,14616,0.28214,126,63,0
0.0748,16,100,15310,0.290821,112,56,0
0.0748,17,0,3656,0.0717313,78,39,0
0.0748,17,1,4013,0.0791769,111,53,5
0.0748,17,2,4026,0.0791025,103,49,5
0.0748,17,3,3824,0.0747079,110,49,12
0.0748,17,4,3716,0.0732101,86,39,8
0.0748,17,5,3632,0.0724025,98,42,14
0.0748,17,6,3887,0.0771781,82,35,12
0.0748,17,7,3986,0.077885,115,51,13
0.0748,17,8,3979,0.0781637,57,16,25
0.0748,17,9,3937,0.0779789,74,29,16
0.0748,17,10,3833,0.0757809,101,37,27
0.0748,17,11,3775,0.0749662,96,44,8
0.0748,17,12,3817,0.0758154,101,46,9
0.0748,17,13,3959,0.078614,75,27,21
0.0748,17,14,3928,0.0789421,92,37,18
0.0748,17,15,3994,0.0799568,46,18,10
0.0748,17,16,3968,0.0796531,85,39,7
0.0748,17,17,3983,0.0788432,74,28,18
0.0748,17,18,4071,0.0806554,92,37,18
0.0748,17,19,4132,0.0816665,106,42,22
0.0748,17,20,4073,0.0799819,107,42,23
0.0748,17,21,4109,0.0808317,78,34,10
0.0748,17,22,4116,0.0819398,80,33,14
0.0748,17,23,4236,0.0835899,93,37,19
0.0748,17,24,4392,0.0859895,41,14,13
0.0748,17,25,4401,0.086518,76,30,16
0.0748,17,26,4233,0.082948,62,27,8
0.0748,17,27,4268,0.0848205,69,27,15
0.0748,17,28,4242,0.0838042,71,30,11
0.0748,17,29,4377,0.085874,88,36,16
0.0748,17,30,4487,0.0898298,54,24,6
0.0748,17,31,4529,0.0901652,86,34,18
0.0748,17,32,4327,0.0857409,57,20,17
0.0748,17,33,4379,0.0868539,67,24,19
0.0748,17,34,4523,0.0895254,78,32,14
0.0748,17,35,4473,0.0877196,118,56,6
0.0748,17,36,4630,0.0910772,75,33,9
0.0748,17,37,4452,0.0887454,61,21,19
0.0748,17,38,4561,0.0911617,88,38,12
0.0748,17,39,4534,0.0896225,111,47,17
0.0748,17,40,4540,0.0902046,98,45,8
0.0748,17,41,4527,0.0893252,67,30,7
0.0748,17,42,4867,0.0966941,91,43,5
0.0748,17,43,5110,0.0998749,109,48,13
0.0748,17,44,4935,0.0960416,59,25,9
0.0748,17,45,4973,0.0975366,71,30,11
0.0748,17,46,4837,0.0974298,109,48,13
0.0748,17,47,5011,0.0997651,106,47,12
0.0748,17,48,4944,0.0986393,70,27,16
0.0748,17,49,5044,0.100795,105,46,13
0.0748,17,50,5126,0.101941,86,38,10
0.0748,17,51,5271,0.103829,103,48,7
0.0748,17,52,5294,0.103467,98,41,16
0.0748,17,53,5469,0.106322,68,27,14
0.0748,17,54,5548,0.109032,111,52,7
0.0748,17,55,5581,0.109685,78,35,8
0.0748,17,56,5551,0.108698,78,34,10
0.0748,17,57,5471,0.108208,60,24,12
0.0748,17,58,5782,0.114472,67,30,7
0.0748,17,59,5939,0.11591,101,44,13
0.0748,17,60,6060,0.119301,95,39,17
0.0748,17,61,6083,0.122051,69,27,15
0.0748,17,62,5952,0.119855,99,47,5
0.0748,17,63,5741,0.115453,57,22,13
0.0748,17,64,6053,0.121191,109,47,15
0.0748,17,65,6342,0.125749,109,50,9
0.0748,17,66,6417,0.128084,101,48,5
0.0748,17,67,6207,0.124185,102,46,10
0.0748,17,68,6590,0.129903,110,51,8
0.0748,17,69,6370,0.127044,110,51,8
0.0748,17,70,6616,0.12969,74,36,2
0.0748,17,71,6931,0.135907,121,54,13
0.0748,17,72,7091,0.139252,102,47,8
0.0748,17,73,7190,0.141686,117,53,11
0.0748,17,74,7290,0.144879,117,52,13
0.0748,17,75,7274,0.145906,111,54,3
0.0748,17,76,7173,0.144245,94,43,8
0.0748,17,77,7458,0.147374,111,54,3
0.0748,17,78,7799,0.154436,133,61,11
0.0748,17,79,8066,0.158786,89,42,5
0.0748,17,80,8162,0.160853,137,64,9
0.0748,17,81,8236,0.161776,122,59,4
0.0748,17,82,8451,0.166116,103,48,7
0.0748,17,83,8439,0.165198,129,61,7
0.0748,17,84,8382,0.16443,122,61,0
0.0748,17,85,8129,0.161424,127,61,5
0.0748,17,86,8180,0.161259,102,48,6
0.0748,17,87,8415,0.164903,105,49,7
0.0748,17,88,8386,0.163438,59,28,3
0.0748,17,89,8621,0.165744,108,53,2
0.0748,17,90,8928,0.175203,157,76,5
0.0748,17,91,9190,0.18021,130,65,0
0.0748,17,92,9311,0.18407,114,57,0
0.0748,17,93,9457,0.184967,112,54,4
0.0748,17,94,9369,0.18448,113,55,3
0.0748,17,95,9656,0.187896,106,53,0
0.0748,17,96,10024,0.195988,113,56,1
0.0748,17,97,10204,0.198955,108,53,2
0.0748,17,98,10681,0.208491,131,64,3
0.0748,17,99,10721,0.210282,98,46,6
0.0748,17,100,10834,0.211313,106,52,2
0.0748,18,0,3932,0.0761809,104,52,0
0.0748,18,1,3950,0.0760229,96,48,0
0.0748,18,2,4153,0.0792588,130,64,2
0.0748,18,3,4176,0.0808863,109,47,15
0.0748,18,4,4030,0.0785606,65,27,11
0.0748,18,5,4116,0.0790717,90,41,8
0.0748,18,6,3872,0.0755601,82,37,8
0.0748,18,7,3933,0.0781256,88,42,4
0.0748,18,8,3907,0.0785959,89,41,7
0.0748,18,9,4003,0.0798811,111,51,9
0.0748,18,10,4291,0.0844253,97,43,11
0.0748,18,11,4148,0.0820898,85,40,5
0.0748,18,12,4042,0.0808918,74,34,6
0.0748,18,13,4122,0.0820625,67,27,13
0.0748,18,14,4292,0.084213,74,33,8
