a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count, windowed_drive_rate
0.0748,7,44,7337,0.146846,141,68,5,0.965753
0.0748,7,45,7349,0.146564,65,32,1,0.984848
0.0748,7,46,7520,0.1504,126,62,2,0.984375
0.0748,7,47,7548,0.149223,98,49,0,1.0
0.0748,7,48,7831,0.15461,103,49,5,0.953704
0.0748,7,49,8239,0.161075,124,61,2,0.984127
0.0748,7,50,8480,0.165586,124,60,4,0.96875
0.0748,7,51,9067,0.175398,106,51,4,0.963636
0.0748,7,52,8868,0.172724,59,28,3,0.951613
0.0748,7,53,9142,0.180387,97,47,3,0.97
0.0748,7,54,9030,0.17481,93,45,3,0.96875
0.0748,7,55,9279,0.177405,109,54,1,0.990909
0.0748,7,56,9449,0.18445,106,51,4,0.963636
0.0748,7,57,9899,0.189701,106,52,2,0.981481
0.0748,7,58,9748,0.189716,70,32,6,0.921053
0.0748,7,59,10101,0.194265,81,39,3,0.964286
0.0748,7,60,9931,0.194603,88,44,0,1.0
0.0748,7,61,9939,0.197933,109,53,3,0.973214
0.0748,7,62,10214,0.201674,99,49,1,0.99
0.0748,7,63,10094,0.200222,122,59,4,0.968254
0.0748,7,64,10517,0.207158,117,57,3,0.975
0.0748,7,65,10730,0.207922,129,63,3,0.977273
0.0748,7,66,10664,0.209938,140,68,4,0.972222
0.0748,7,67,11000,0.214316,99,49,1,0.99
0.0748,7,68,11078,0.216884,95,47,1,0.989583
0.0748,7,69,10859,0.2118,138,67,4,0.971831
0.0748,7,70,11084,0.216282,155,76,3,0.981013
0.0748,7,71,11428,0.221722,88,43,2,0.977778
0.0748,7,72,11733,0.224203,120,60,0,1.0
0.0748,7,73,11745,0.225285,112,56,0,1.0
0.0748,7,74,12034,0.228766,132,66,0,1.0
0.0748,7,75,12139,0.232468,128,62,4,0.969697
0.0748,7,76,12200,0.230746,159,79,1,0.99375
0.0748,7,77,12208,0.235503,96,48,0,1.0
0.0748,7,78,12206,0.23437,132,66,0,1.0
0.0748,7,79,12502,0.240627,136,67,2,0.985507
0.0748,7,80,12721,0.241761,112,56,0,1.0
0.0748,7,81,12309,0.238759,114,57,0,1.0
0.0748,7,82,12646,0.244339,120,59,2,0.983607
0.0748,7,83,12758,0.24599,123,61,1,0.991935
0.0748,7,84,13189,0.251775,130,65,0,1.0
0.0748,7,85,13193,0.254524,115,57,1,0.991379
0.0748,7,86,13739,0.264772,148,74,0,1.0
0.0748,7,87,13646,0.265383,144,71,2,0.986301
0.0748,7,88,14121,0.272796,124,62,0,1.0
0.0748,7,89,13859,0.267125,160,80,0,1.0
0.0748,7,90,14111,0.272592,131,65,1,0.992424
0.0748,7,91,13559,0.261838,95,47,1,0.989583
0.0748,7,92,14113,0.271039,92,45,2,0.978723
0.0748,7,93,14548,0.279812,104,52,0,1.0
0.0748,7,94,13802,0.266932,104,52,0,1.0
0.0748,7,95,14307,0.273598,160,80,0,1.0
0.0748,7,96,14452,0.277795,139,67,5,0.965278
0.0748,7,97,14675,0.286007,177,88,1,0.994382
0.0748,7,98,14525,0.283969,86,43,0,1.0
0.0748,7,99,14440,0.281087,110,55,0,1.0
0.0748,7,100,14835,0.286136,146,73,0,1.0
0.0748,8,0,3738,0.0728598,110,55,0,1.0
0.0748,8,1,3840,0.0750234,96,48,0,1.0
0.0748,8,2,3793,0.0738541,95,47,1,0.989583
0.0748,8,3,3745,0.0732332,107,50,7,0.922414
0.0748,8,4,3924,0.0767876,124,59,6,0.953846
0.0748,8,5,4073,0.0791027,73,34,5,0.9125
0.0748,8,6,4152,0.0817001,93,41,11,0.861111
0.0748,8,7,4144,0.0802075,74,31,12,0.822222
0.0748,8,8,4134,0.0811957,94,37,20,0.810345
0.0748,8,9,4159,0.0823989,69,24,21,0.766667
0.0748,8,10,4023,0.0790902,87,39,9,0.737288
0.0748,8,11,4053,0.0800514,65,24,17,0.77381
0.0748,8,12,4102,0.0808148,81,36,9,0.81
0.0748,8,13,4009,0.0782061,113,44,25,0.71519
0.0748,8,14,4078,0.080323,68,25,18,0.693878
0.0748,8,15,4112,0.0815905,90,33,24,0.725806
0.0748,8,16,4195,0.083589,73,32,9,0.829545
0.0748,8,17,3875,0.0782354,51,18,15,0.708333
0.0748,8,18,3864,0.0774846,68,25,18,0.708333
0.0748,8,19,3965,0.0800105,61,24,13,0.743902
0.0748,8,20,4064,0.081995,77,28,21,0.77
0.0748,8,21,4262,0.0841195,78,28,22,0.735849
0.0748,8,22,4265,0.0839435,93,40,13,0.845455
0.0748,8,23,4186,0.0822558,61,21,19,0.709302
0.0748,8,24,4029,0.0799595,52,18,16,0.702703
0.0748,8,25,3852,0.0770184,75,29,17,0.78125
0.0748,8,26,3985,0.0787083,63,23,17,0.732558
0.0748,8,27,4203,0.0828863,83,29,25,0.715517
0.0748,8,28,4359,0.0854438,59,20,19,0.702381
0.0748,8,29,4209,0.0835915,72,22,28,0.571429
0.0748,8,30,4101,0.0814401,72,19,34,0.631579
0.0748,8,31,4002,0.078764,118,49,20,0.808219
0.0748,8,32,4167,0.0817604,72,25,22,0.679245
0.0748,8,33,4198,0.0833234,87,36,15,0.763158
0.0748,8,34,4040,0.0813729,61,22,17,0.677778
0.0748,8,35,4241,0.0853938,113,47,19,0.795775
0.0748,8,36,4365,0.0861763,84,32,20,0.807692
0.0748,8,37,4464,0.0879849,67,26,15,0.761364
0.0748,8,38,4474,0.0881542,79,32,15,0.79
0.0748,8,39,4539,0.0876763,46,16,14,0.621622
0.0748,8,40,4506,0.0885787,81,35,11,0.81
0.0748,8,41,4448,0.0862484,63,23,17,0.65625
0.0748,8,42,4307,0.0842363,68,25,18,0.772727
0.0748,8,43,4436,0.0861159,74,25,24,0.660714
0.0748,8,44,4557,0.0880274,74,33,8,0.880952
0.0748,8,45,4488,0.089463,69,27,15,0.802326
0.0748,8,46,4640,0.0911878,74,29,16,0.698113
0.0748,8,47,4577,0.0907523,75,29,17,0.797872
0.0748,8,48,4458,0.0885121,71,28,15,0.806818
0.0748,8,49,4719,0.0934086,82,37,8,0.911111
0.0748,8,50,4813,0.0945505,58,24,10,0.828571
0.0748,8,51,4783,0.0942315,55,24,7,0.859375
0.0748,8,52,4876,0.0957882,109,44,21,0.813433
0.0748,8,53,5066,0.099862,108,47,14,0.885246
0.0748,8,54,4960,0.0972816,91,42,7,0.91
0.0748,8,55,4994,0.0991463,91,42,7,0.875
0.0748,8,56,5004,0.099042,92,35,22,0.807018
0.0748,8,57,4923,0.0972195,73,27,19,0.73
0.0748,8,58,4947,0.0970076,74,29,16,0.787234
0.0748,8,59,4981,0.0975252,87,38,11,0.87
0.0748,8,60,5232,0.101431,126,57,12,0.9
0.0748,8,61,5271,0.10266,91,41,9,0.892157
0.0748,8,62,5380,0.104816,141,61,19,0.88125
0.0748,8,63,5371,0.106546,110,46,18,0.859375
0.0748,8,64,5476,0.107251,67,26,15,0.77907
0.0748,8,65,5796,0.114121,101,46,9,0.918182
0.0748,8,66,5614,0.11206,83,35,13,0.83
0.0748,8,67,5745,0.1136,73,31,11,0.869048
0.0748,8,68,5811,0.114575,108,49,10,0.915254
0.0748,8,69,5885,0.119154,109,48,13,0.865079
0.0748,8,70,5955,0.122109,92,40,12,0.867925
0.0748,8,71,5964,0.12047,96,40,16,0.842105
0.0748,8,72,6212,0.124161,112,53,6,0.949153
0.0748,8,73,6108,0.120769,94,42,10,0.903846
0.0748,8,74,6288,0.12568,107,48,11,0.877049
0.0748,8,75,6256,0.125653,79,35,9,0.897727
0.0748,8,76,6330,0.126327,79,38,3,0.940476
0.0748,8,77,6638,0.132036,66,29,8,0.891892
0.0748,8,78,6402,0.12754,87,42,3,0.966667
0.0748,8,79,6650,0.129352,100,45,10,0.877193
0.0748,8,80,6712,0.131232,120,54,12,0.895522
0.0748,8,81,6861,0.132105,73,34,5,0.935897
0.0748,8,82,6813,0.133746,98,47,4,0.960784
0.0748,8,83,7225,0.142107,110,52,6,0.948276
0.0748,8,84,7400,0.145332,96,46,4,0.96
0.0748,8,85,7749,0.155421,99,47,5,0.951923
0.0748,8,86,7612,0.154395,102,49,4,0.962264
0.0748,8,87,7916,0.159321,103,51,1,0.990385
0.0748,8,88,7764,0.154995,147,70,7,0.954545
0.0748,8,89,7816,0.154485,80,36,8,0.909091
0.0748,8,90,8033,0.158937,114,54,6,0.95
0.0748,8,91,7957,0.156609,69,29,11,0.8625
0.0748,8,92,8187,0.160801,128,63,2,0.984615
0.0748,8,93,8112,0.159723,102,49,4,0.962264
0.0748,8,94,8586,0.166221,123,57,9,0.931818
0.0748,8,95,8709,0.168472,63,29,5,0.926471
0.0748,8,96,8787,0.170027,118,57,4,0.936508
0.0748,8,97,9138,0.174843,126,57,12,0.913043
0.0748,8,98,9111,0.178668,106,52,2,0.981481
0.0748,8,99,8899,0.17808,113,55,3,0.957627
0.0748,8,100,8967,0.177614,87,42,3,0.966667
0.0748,9,0,3754,0.0722284,94,47,0,1.0
0.0748,9,1,3944,0.0770523,98,48,2,0.98
0.0748,9,2,3888,0.0768319,126,62,2,0.984375
0.0748,9,3,3535,0.0702616,65,30,5,0.928571
0.0748,9,4,3432,0.0685632,78,33,12,0.764706
0.0748,9,5,3541,0.0697954,79,37,5,0.840426
0.0748,9,6,3613,0.0706713,73,28,17,0.701923
0.0748,9,7,3592,0.0696772,68,28,12,0.85
0.0748,9,8,3779,0.0751143,75,31,13,0.852273
0.0748,9,9,3756,0.07506,76,25,26,0.690909
0.0748,9,10,3527,0.0710716,89,35,19,0.684615
0.0748,9,11,3525,0.0712409,109,42,25,0.813433
0.0748,9,12,3604,0.0720915,64,19,26,0.592593
0.0748,9,13,3705,0.0740793,48,19,10,0.75
0.0748,9,14,3789,0.0752592,54,25,4,0.75
0.0748,9,15,3838,0.0761659,71,28,15,0.788889
0.0748,9,16,3852,0.0757165,94,35,24,0.734375
0.0748,9,17,3733,0.073288,76,32,12,0.863636
0.0748,9,18,3723,0.0740807,78,33,12,0.8125
0.0748,9,19,3610,0.0713016,82,37,8,0.836735
0.0748,9,20,3717,0.0729854,73,31,11,0.829545
0.0748,9,21,3964,0.0772348,88,30,28,0.758621
0.0748,9,22,3825,0.0747625,74,32,10,0.860465
0.0748,9,23,3817,0.0753425,51,20,11,0.689189
0.0748,9,24,3821,0.0762401,71,26,19,0.771739
0.0748,9,25,3886,0.0770237,79,33,13,0.840426
0.0748,9,26,4032,0.0793326,70,27,16,0.76087
0.0748,9,27,4065,0.0791225,85,34,17,0.772727
0.0748,9,28,4076,0.0804929,84,33,18,0.724138
0.0748,9,29,4108,0.0812982,97,42,13,0.734848
0.0748,9,30,4233,0.0835801,119,49,21,0.85
0.0748,9,31,4151,0.0832164,74,29,16,0.755102
0.0748,9,32,4226,0.0834518,74,27,20,0.770833
0.0748,9,33,4253,0.0839717,59,20,19,0.702381
0.0748,9,34,3932,0.0790129,43,12,19,0.5
0.0748,9,35,4068,0.08123,75,29,17,0.657895
0.0748,9,36,4132,0.082882,57,14,29,0.581633
0.0748,9,37,4078,0.081881,93,36,21,0.762295
0.0748,9,38,3943,0.0793584,42,15,12,0.65625
0.0748,9,39,4074,0.0810682,77,27,23,0.631148
0.0748,9,40,4335,0.0848436,87,31,25,0.713115
0.0748,9,41,4254,0.0825474,20,4,12,0.384615
0.0748,9,42,4355,0.0850387,73,24,25,0.598361
0.0748,9,43,4422,0.0872775,71,27,17,0.755319
0.0748,9,44,4391,0.0871645,52,14,24,0.530612
0.0748,9,45,4401,0.0871106,61,24,13,0.782051
0.0748,9,46,4527,0.0893217,58,15,28,0.568627
0.0748,9,47,4518,0.0903166,108,45,18,0.80597
0.0748,9,48,4570,0.0914402,38,15,8,0.678571
0.0748,9,49,4546,0.0912265,61,21,19,0.648936
0.0748,9,50,4633,0.0935468,74,24,26,0.637931
0.0748,9,51,4677,0.0936336,59,23,13,0.797297
0.0748,9,52,4728,0.0951959,69,28,13,0.802326
0.0748,9,53,4823,0.0975329,89,34,21,0.729508
0.0748,9,54,5080,0.10059,86,38,10,0.86
0.0748,9,55,5402,0.10752,71,28,15,0.755319
0.0748,9,56,5285,0.105497,77,33,11,0.836957
0.0748,9,57,5496,0.109013,95,40,15,0.848214
0.0748,9,58,5520,0.111214,54,22,10,0.84375
0.0748,9,59,5586,0.112016,107,41,25,0.786765
0.0748,9,60,5793,0.115119,135,62,11,0.912162
0.0748,9,61,5634,0.110267,87,34,19,0.820755
0.0748,9,62,5989,0.116508,65,28,9,0.878378
0.0748,9,63,6039,0.118106,102,45,12,0.894737
0.0748,9,64,6031,0.119506,55,19,17,0.705128
0.0748,9,65,6190,0.121525,93,37,19,0.801724
0.0748,9,66,6131,0.121555,81,32,17,0.81
0.0748,9,67,6507,0.127438,87,37,13,0.805556
0.0748,9,68,6868,0.132869,100,48,4,0.909091
0.0748,9,69,6835,0.134114,88,39,10,0.88
0.0748,9,70,6736,0.132312,105,48,9,0.905172
0.0748,9,71,6663,0.133068,115,54,7,0.927419
0.0748,9,72,7051,0.13984,82,34,14,0.836735
0.0748,9,73,7001,0.14034,82,35,12,0.854167
0.0748,9,74,7070,0.140691,81,38,5,0.94186
0.0748,9,75,7242,0.143571,138,64,10,0.932432
0.0748,9,76,7573,0.148595,70,33,4,0.945946
0.0748,9,77,7319,0.144018,135,64,7,0.950704
0.0748,9,78,7566,0.150012,91,43,5,0.947917
0.0748,9,79,7920,0.153572,128,60,8,0.901408
0.0748,9,80,8196,0.159406,86,40,6,0.934783
0.0748,9,81,8394,0.163028,132,61,10,0.916667
0.0748,9,82,8496,0.167106,87,41,5,0.945652
0.0748,9,83,8316,0.16345,71,35,1,0.986111
0.0748,9,84,8510,0.165223,100,48,4,0.961538
0.0748,9,85,8566,0.169035,111,51,9,0.925
0.0748,9,86,8777,0.172823,81,38,5,0.94186
0.0748,9,87,8605,0.169577,90,45,0,1.0
0.0748,9,88,8890,0.173925,120,60,0,1.0
0.0748,9,89,8972,0.17422,123,58,7,0.946154
0.0748,9,90,9247,0.181186,144,70,4,0.972973
0.0748,9,91,8923,0.176707,120,58,4,0.9375
0.0748,9,92,9158,0.184117,130,64,2,0.984848
0.0748,9,93,9616,0.191921,128,64,0,0.955224
0.0748,9,94,9427,0.18755,119,57,5,0.959677
0.0748,9,95,9748,0.19245,130,63,4,0.970149
0.0748,9,96,10339,0.200136,138,68,2,0.985714
0.0748,9,97,10002,0.196781,85,40,5,0.944444
0.0748,9,98,10287,0.201595,109,54,1,0.990909
0.0748,9,99,10499,0.206032,137,68,1,0.992754
0.0748,9,100,10744,0.208978,97,47,3,0.97
0.0748,10,0,3666,0.0718035,106,53,0,1.0
0.0748,10,1,3697,0.0724419,100,50,0,1.0
0.0748,10,2,4035,0.0785937,111,54,3,0.973684
0.0748,10,3,4092,0.0809431,117,54,9,0.928571
0.0748,10,4,3835,0.0761638,86,36,14,0.826923
0.0748,10,5,3800,0.0748887,62,26,10,0.837838
0.0748,10,6,3865,0.076842,45,17,11,0.803571
0.0748,10,7,3804,0.0761684,66,27,12,0.75
0.0748,10,8,4181,0.0832371,101,43,15,0.827869
0.0748,10,9,4280,0.0840468,82,33,16,0.803922
0.0748,10,10,4287,0.085378,63,21,21,0.7
0.0748,10,11,4413,0.0873654,101,41,19,0.827869
0.0748,10,12,4485,0.0869658,81,35,11,0.84375
0.0748,10,13,4413,0.086114,71,28,15,0.788889
0.0748,10,14,4521,0.088139,65,27,11,0.792683
0.0748,10,15,4415,0.0871944,85,32,21,0.696721
0.0748,10,16,4595,0.0915521,111,49,13,0.853846
0.0748,10,17,4652,0.091984,132,58,16,0.868421
0.0748,10,18,4546,0.0893756,73,29,15,0.701923
0.0748,10,19,4658,0.091423,76,29,18,0.678571
0.0748,10,20,4599,0.0891417,89,39,11,0.824074
0.0748,10,21,4963,0.0956152,73,28,17,0.793478
0.0748,10,22,4851,0.0953607,50,24,2,0.862069
0.0748,10,23,4980,0.0971897,83,38,7,0.813725
0.0748,10,24,4764,0.0932509,77,28,21,0.6875
0.0748,10,25,4867,0.096125,75,30,15,0.735294
0.0748,10,26,5168,0.10129,113,42,29,0.784722
0.0748,10,27,5161,0.103059,90,39,12,0.882353
0.0748,10,28,5104,0.100981,102,46,10,0.910714
0.0748,10,29,5208,0.104298,51,21,9,0.822581
0.0748,10,30,5330,0.106655,65,29,7,0.878378
0.0748,10,31,5543,0.111323,80,38,4,0.909091
0.0748,10,32,5549,0.109374,62,28,6,0.911765
0.0748,10,33,5746,0.114108,93,42,9,0.911765
0.0748,10,34,5762,0.114036,111,52,7,0.940678
0.0748,10,35,5997,0.117778,109,52,5,0.95614
0.0748,10,36,6017,0.118824,101,44,13,0.87069
0.0748,10,37,6133,0.121397,92,40,12,0.884615
0.0748,10,38,6211,0.120832,88,39,10,0.846154
0.0748,10,39,6380,0.124207,84,40,4,0.933333
0.0748,10,40,6460,0.125647,86,36,14,0.826923
0.0748,10,41,6556,0.129086,116,53,10,0.90625
0.0748,10,42,6564,0.129687,89,44,1,0.988889
0.0748,10,43,6418,0.127356,89,43,3,0.967391
0.0748,10,44,6737,0.131747,71,33,5,0.910256
0.0748,10,45,6747,0.133293,103,50,3,0.919643
0.0748,10,46,6833,0.135168,77,33,11,0.875
0.0748,10,47,6853,0.134785,60,30,0,1.0
0.0748,10,48,7522,0.148527,113,55,3,0.974138
0.0748,10,49,7864,0.152492,85,41,3,0.965909
0.0748,10,50,8127,0.158144,141,70,1,0.992958
0.0748,10,51,7971,0.154411,122,59,4,0.968254
0.0748,10,52,8216,0.157515,79,39,1,0.9875
0.0748,10,53,8292,0.161511,109,54,1,0.990909
0.0748,10,54,8340,0.161609,108,52,4,0.964286
0.0748,10,55,8501,0.164099,98,48,2,0.98
0.0748,10,56,8666,0.168869,86,43,0,1.0
0.0748,10,57,8875,0.173164,119,58,3,0.97541
0.0748,10,58,9023,0.176589,124,62,0,1.0
0.0748,10,59,9291,0.181834,164,81,2,0.987952
0.0748,10,60,9722,0.187647,171,85,1,0.994186
0.0748,10,61,9638,0.188485,118,58,2,0.983333
0.0748,10,62,9448,0.184128,128,64,0,1.0
0.0748,10,63,9415,0.182299,134,66,2,0.985294
0.0748,10,64,9863,0.191992,176,85,6,0.967033
0.0748,10,65,9850,0.194135,146,69,8,0.948052
0.0748,10,66,9940,0.195109,127,63,1,0.992188
0.0748,10,67,10195,0.197984,130,65,0,1.0
0.0748,10,68,10487,0.201016,139,69,1,0.992857
0.0748,10,69,10281,0.199585,124,61,2,0.984127
0.0748,10,70,10011,0.194926,108,54,0,1.0
0.0748,10,71,10291,0.198614,157,78,1,0.993671
0.0748,10,72,10207,0.196606,168,83,2,0.988235
0.0748,10,73,10290,0.198956,144,72,0,1.0
0.0748,10,74,10553,0.204041,134,64,6,0.957143
0.0748,10,75,10544,0.206389,87,43,1,0.988636
0.0748,10,76,10561,0.205219,92,46,0,1.0
0.0748,10,77,10463,0.205738,172,86,0,1.0
0.0748,10,78,10973,0.212795,109,54,1,0.990909
0.0748,10,79,11153,0.218626,132,65,2,0.985075
0.0748,10,80,11094,0.214319,128,63,2,0.984615
0.0748,10,81,11043,0.212873,79,39,1,0.9875
0.0748,10,82,11084,0.217018,163,81,1,0.993902
0.0748,10,83,11390,0.222557,128,64,0,1.0
0.0748,10,84,11528,0.225218,108,54,0,1.0
0.0748,10,85,11490,0.225118,96,48,0,1.0
0.0748,10,86,11825,0.230426,157,77,3,0.98125
0.0748,10,87,12092,0.234069,127,61,5,0.962121
0.0748,10,88,11895,0.23151,137,67,3,0.978571
0.0748,10,89,12048,0.236078,158,77,4,0.975309
0.0748,10,90,12385,0.240831,172,83,6,0.966292
0.0748,10,91,12666,0.246651,108,53,2,0.981818
0.0748,10,92,12703,0.248193,115,54,7,0.942623
0.0748,10,93,12860,0.246407,120,60,0,1.0
0.0748,10,94,13312,0.251047,111,55,1,0.991071
0.0748,10,95,13266,0.256526,91,45,1,0.98913
0.0748,10,96,13425,0.260316,132,66,0,1.0
0.0748,10,97,13330,0.259682,122,61,0,1.0
0.0748,10,98,13880,0.267211,92,46,0,1.0
0.0748,10,99,14095,0.266678,112,56,0,1.0
0.0748,10,100,14017,0.267337,118,58,2,0.983333
0.0748,11,0,3802,0.0722841,110,55,0,1.0
0.0748,11,1,3884,0.0738179,98,47,4,0.960784
0.0748,11,2,4006,0.0766171,111,55,1,0.991071
0.0748,11,3,4032,0.0779552,67,30,7,0.881579
0.0748,11,4,4094,0.0793718,102,48,6,0.927273
0.0748,11,5,3994,0.0765868,117,54,9,0.928571
0.0748,11,6,4021,0.0788926,85,37,11,0.885417
0.0748,11,7,3957,0.0777712,79,29,21,0.77451
0.0748,11,8,3819,0.0747475,72,28,16,0.765957
0.0748,11,9,3736,0.07361,62,29,4,0.861111
0.0748,11,10,4009,0.0786603,75,35,5,0.914634
0.0748,11,11,3971,0.07793,68,23,22,0.693878
0.0748,11,12,3979,0.0777361,84,33,18,0.711864
0.0748,11,13,3810,0.0754127,79,29,21,0.759615
0.0748,11,14,3784,0.074996,72,29,14,0.692308
0.0748,11,15,3760,0.0747812,59,23,13,0.719512
0.0748,11,16,3827,0.0760079,97,36,25,0.782258
0.0748,11,17,3742,0.0754648,70,29,12,0.795455
0.0748,11,18,3889,0.0779796,121,59,3,0.975806
0.0748,11,19,4072,0.081708,85,32,21,0.801887
0.0748,11,20,4195,0.0840884,62,26,10,0.775
0.0748,11,21,4372,0.0866532,90,41,8,0.9
0.0748,11,22,4086,0.0808693,59,22,15,0.686047
0.0748,11,23,4201,0.0827816,61,23,15,0.743902
0.0748,11,24,4233,0.0848331,59,19,21,0.702381
0.0748,11,25,4465,0.089637,36,13,10,0.692308
0.0748,11,26,4477,0.0894041,99,43,13,0.838983
0.0748,11,27,4554,0.0906305,61,24,13,0.824324
0.0748,11,28,4505,0.0891338,44,13,18,0.6875
0.0748,11,29,4694,0.0929579,88,32,24,0.733333
0.0748,11,30,4674,0.0905007,87,31,25,0.737288
0.0748,11,31,4820,0.095404,106,46,14,0.883333
0.0748,11,32,4650,0.091821,68,27,14,0.809524
0.0748,11,33,4807,0.0944772,100,38,24,0.757576
0.0748,11,34,4778,0.094397,83,32,19,0.798077
0.0748,11,35,4899,0.0964408,81,36,9,0.9
0.0748,11,36,4925,0.0973513,101,38,25,0.721429
0.0748,11,37,5078,0.100842,140,56,28,0.786517
0.0748,11,38,5020,0.1,121,55,11,0.902985
0.0748,11,39,5259,0.104011,71,29,13,0.825581
0.0748,11,40,5474,0.106701,95,41,13,0.833333
0.0748,11,41,5374,0.103886,88,38,12,0.830189
0.0748,11,42,5463,0.106379,77,34,9,0.895349
0.0748,11,43,5639,0.110738,55,22,11,0.763889
0.0748,11,44,5538,0.109837,81,40,1,0.987805
0.0748,11,45,5655,0.1108,95,41,13,0.863636
0.0748,11,46,5685,0.110397,109,50,9,0.879032
0.0748,11,47,5716,0.112639,131,58,15,0.873333
0.0748,11,48,5689,0.111218,83,36,11,0.864583
0.0748,11,49,5753,0.113462,65,30,5,0.855263
0.0748,11,50,5784,0.114698,72,34,4,0.947368
0.0748,11,51,5901,0.117522,123,55,13,0.904412
0.0748,11,52,5914,0.117281,127,60,7,0.894366
0.0748,11,53,6134,0.120105,107,46,15,0.877049
0.0748,11,54,6469,0.126833,103,44,15,0.872881
0.0748,11,55,6464,0.126147,93,43,7,0.93
0.0748,11,56,6623,0.130261,94,45,4,0.959184
0.0748,11,57,6605,0.127638,131,59,13,0.89726
0.0748,11,58,6947,0.132208,70,32,6,0.897436
0.0748,11,59,6725,0.130918,79,37,5,0.940476
0.0748,11,60,6960,0.137359,112,49,14,0.861538
0.0748,11,61,7177,0.141743,83,38,7,0.882979
0.0748,11,62,7275,0.142513,143,68,7,0.916667
0.0748,11,63,7223,0.141472,137,64,9,0.925676
0.0748,11,64,7360,0.146514,60,26,8,0.857143
0.0748,11,65,7656,0.150065,135,64,7,0.9375
0.0748,11,66,7671,0.152227,95,44,7,0.931373
0.0748,11,67,7876,0.154753,82,40,2,0.97619
0.0748,11,68,7969,0.158197,111,52,7,0.940678
0.0748,11,69,7871,0.15543,83,37,9,0.902174
0.0748,11,70,8200,0.157832,119,56,7,0.929688
0.0748,11,71,8385,0.159763,95,42,11,0.896226
0.0748,11,72,8274,0.159995,143,70,3,0.953333
0.0748,11,73,8291,0.1602,97,47,3,0.97
0.0748,11,74,8046,0.158736,112,52,8,0.918033
0.0748,11,75,8302,0.161769,94,46,2,0.979167
0.0748,11,76,8517,0.166791,118,58,2,0.983333
0.0748,11,77,8446,0.164954,140,70,0,1.0
0.0748,11,78,9059,0.178348,133,65,3,0.977941
0.0748,11,79,9166,0.177203,191,93,5,0.97449
0.0748,11,80,9103,0.176648,171,84,3,0.982759
0.0748,11,81,9169,0.179862,108,51,6,0.947368
0.0748,11,82,9224,0.181625,93,46,1,0.989362
0.0748,11,83,9450,0.184527,105,51,3,0.972222
0.0748,11,84,9605,0.19001,82,37,8,0.911111
0.0748,11,85,9679,0.190892,110,55,0,1.0
0.0748,11,86,9897,0.19612,136,67,2,0.985507
0.0748,11,87,10223,0.200443,119,59,1,0.991667
0.0748,11,88,10161,0.198225,149,74,1,0.993333
0.0748,11,89,10163,0.198916,118,58,2,0.983333
0.0748,11,90,10454,0.202864,109,54,1,0.990909
0.0748,11,91,10645,0.203841,109,54,1,0.990909
0.0748,11,92,10526,0.202587,136,68,0,1.0
0.0748,11,93,10485,0.204649,116,57,2,0.983051
0.0748,11,94,10813,0.211274,105,52,1,0.990566
0.0748,11,95,10958,0.216964,69,34,1,0.985714
0.0748,11,96,11216,0.218499,135,65,5,0.964286
0.0748,11,97,11254,0.214264,125,62,1,0.992063
0.0748,11,98,12015,0.234686,108,54,0,1.0
0.0748,11,99,12099,0.235023,103,50,3,0.971698
0.0748,11,100,12304,0.23551,134,66,2,0.971014
0.0748,12,0,3898,0.0755017,88,44,0,1.0
0.0748,12,1,4055,0.079088,124,62,0,1.0
0.0748,12,2,4328,0.0834201,91,44,3,0.968085
0.0748,12,3,4167,0.0811016,112,49,14,0.888889
0.0748,12,4,4232,0.0831598,111,50,11,0.909836
0.0748,12,5,4388,0.0852535,103,49,5,0.887931
0.0748,12,6,4604,0.0898657,98,46,6,0.942308
0.0748,12,7,4309,0.0850875,118,53,12,0.893939
0.0748,12,8,4435,0.0874857,82,34,14,0.773585
0.0748,12,9,4189,0.0825126,83,35,13,0.846939
0.0748,12,10,4191,0.083287,61,25,11,0.693182
0.0748,12,11,4261,0.083278,68,27,14,0.829268
0.0748,12,12,4259,0.0825324,52,19,14,0.787879
0.0748,12,13,4247,0.0828069,67,28,11,0.8375
0.0748,12,14,4247,0.0816197,72,29,14,0.75
0.0748,12,15,4444,0.0868817,99,40,19,0.785714
0.0748,12,16,4210,0.0833729,62,23,16,0.72093
0.0748,12,17,4010,0.078909,67,26,15,0.817073
0.0748,12,18,4122,0.0802008,76,26,24,0.76
0.0748,12,19,4288,0.0832201,51,15,21,0.621951
0.0748,12,20,4222,0.0832939,56,22,12,0.717949
0.0748,12,21,4457,0.0869184,88,39,10,0.862745
0.0748,12,22,4548,0.0895699,65,19,27,0.637255
0.0748,12,23,4533,0.0898229,101,43,15,0.814516
0.0748,12,24,4334,0.0861219,93,35,23,0.775
0.0748,12,25,4445,0.0875966,53,17,19,0.697368
0.0748,12,26,4464,0.0875672,71,26,19,0.71
0.0748,12,27,4632,0.0905997,40,16,8,0.740741
0.0748,12,28,4655,0.0915438,108,45,18,0.830769
0.0748,12,29,4448,0.0893603,91,41,9,0.842593
0.0748,12,30,4508,0.0901961,57,23,11,0.77027
0.0748,12,31,4681,0.0919827,72,27,18,0.734694
0.0748,12,32,4596,0.0909343,101,42,17,0.814516
